Senaryo;SpinNo;Bahis;BakiyeOnce;BakiyeSonra;Odenen;Cluster;Tumble;CarpanDeger;CarpanKaynak;Bonus;BonusOdenen;ArdKayipOnce;Kacis;Kategori;SpinTipi;SureMs;ClusterDetay
"0. Normal Oyun";1;100;10000;9900;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";2;100;9900;9800;0;0;0;0;-;False;0;0;False;Normal;Normal;4;"-"
"0. Normal Oyun";3;100;9800;9700;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";4;100;9700;9650;50;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S1x8=30TL"
"0. Normal Oyun";5;100;9650;9650;100;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL | S4x8=60TL"
"0. Normal Oyun";6;100;9650;10110;560;1;1;10;DOGAL;False;0;0;False;MegaWin;Normal;1;"S0x8=20TL"
"0. Normal Oyun";7;100;10110;10090;80;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S3x8=50TL"
"0. Normal Oyun";8;100;10090;10440;450;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;1;"S1x9=30TL"
"0. Normal Oyun";9;100;10440;10390;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";10;100;10390;10290;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";11;100;10290;10390;200;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;1;"S2x8=40TL"
"0. Normal Oyun";12;100;10390;10290;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";13;100;10290;10190;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";14;100;10190;10090;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";15;100;10090;9990;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";16;100;9990;9890;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";17;100;9890;9830;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";18;100;9830;9730;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";19;100;9730;9630;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";20;100;9630;9530;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";21;100;9530;9430;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";22;100;9430;9330;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";23;100;9330;9230;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";24;100;9230;9130;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";25;100;9130;9080;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";26;100;9080;39760;30780;4;4;2;DOGAL;False;0;0;False;EpicWin;Normal;0;"S6x12=1000TL | S6x8=30TL | S2x16=60TL | S6x8=50TL"
"0. Normal Oyun";27;100;39760;39660;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";28;100;39660;39560;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";29;100;39560;39460;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";30;100;39460;39360;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";31;100;39360;39260;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";32;100;39260;39160;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";33;100;39160;39060;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";34;100;39060;38960;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";35;100;38960;39660;800;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;0;"S2x9=40TL"
"0. Normal Oyun";36;100;39660;39710;150;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x10=150TL"
"0. Normal Oyun";37;100;39710;39610;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";38;100;39610;39590;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x10=80TL"
"0. Normal Oyun";39;100;39590;39490;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";40;100;39490;39550;160;2;2;0;-;False;0;0;False;Normal;Normal;0;"S5x9=80TL | S5x11=80TL"
"0. Normal Oyun";41;100;39550;39470;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";42;100;39470;39370;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";43;100;39370;39670;400;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x8=20TL"
"0. Normal Oyun";44;100;39670;39600;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";45;100;39600;39540;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";46;100;39540;39440;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";47;100;39440;39340;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";48;100;39340;39340;100;3;3;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S0x9=20TL | S1x8=50TL"
"0. Normal Oyun";49;100;39340;39270;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";50;100;39270;39170;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";51;100;39170;39070;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";52;100;39070;38970;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";53;100;38970;38870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";54;100;38870;38770;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";55;100;38770;38670;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";56;100;38670;38570;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";57;100;38570;38600;130;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x10=80TL | S3x8=50TL"
"0. Normal Oyun";58;100;38600;40400;1900;1;1;10;DOGAL;False;0;0;False;EpicWin;Normal;0;"S3x8=50TL"
"0. Normal Oyun";59;100;40400;40300;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";60;100;40300;40560;360;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x8=20TL"
"0. Normal Oyun";61;100;40560;40460;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";62;100;40460;40460;100;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL | S2x8=60TL"
"0. Normal Oyun";63;100;40460;40390;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";64;100;40390;40290;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";65;100;40290;40190;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";66;100;40190;40090;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";67;100;40090;39990;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";68;100;39990;39890;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";69;100;39890;39790;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";70;100;39790;39690;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";71;100;39690;39590;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";72;100;39590;39510;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";73;100;39510;39440;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x9=30TL"
"0. Normal Oyun";74;100;39440;39700;360;1;1;8;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x8=20TL"
"0. Normal Oyun";75;100;39700;39600;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";76;100;39600;39550;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x9=50TL"
"0. Normal Oyun";77;100;39550;39450;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";78;100;39450;39350;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";79;100;39350;40510;1260;2;2;2;DOGAL;False;0;0;False;MegaWin;Normal;1;"S0x8=20TL | S2x8=40TL"
"0. Normal Oyun";80;100;40510;40410;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";81;100;40410;40310;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";82;100;40310;40270;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"0. Normal Oyun";83;100;40270;40230;60;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL | S0x8=20TL"
"0. Normal Oyun";84;100;40230;40270;140;2;2;0;-;False;0;0;False;Normal;Normal;0;"S3x10=100TL | S2x9=40TL"
"0. Normal Oyun";85;100;40270;40170;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";86;100;40170;40070;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";87;100;40070;43450;3480;3;3;10;DOGAL;False;0;0;False;EpicWin;Normal;0;"S3x9=50TL | S2x8=40TL | S2x8=30TL"
"0. Normal Oyun";88;100;43450;43350;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";89;100;43350;43250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";90;100;43250;43150;0;0;0;0;-;False;0;0;False;Normal;Normal;3;"-"
"0. Normal Oyun";91;100;43150;43140;90;3;3;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S2x8=40TL | S0x8=20TL"
"0. Normal Oyun";92;100;43140;44480;1440;1;1;10;DOGAL;False;0;0;False;MegaWin;Normal;1;"S4x8=60TL"
"0. Normal Oyun";93;100;44480;44380;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";94;100;44380;44280;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";95;100;44280;45380;1200;1;1;8;DOGAL;False;0;0;False;MegaWin;Normal;0;"S4x10=150TL"
"0. Normal Oyun";96;100;45380;45280;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";97;100;45280;45180;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";98;100;45180;45080;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";99;100;45080;44980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";100;100;44980;44910;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";101;100;44910;44810;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";102;100;44810;44710;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";103;100;44710;44610;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";104;100;44610;44510;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";105;100;44510;44410;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";106;100;44410;44370;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"0. Normal Oyun";107;100;44370;44270;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";108;100;44270;44250;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x10=80TL"
"0. Normal Oyun";109;100;44250;44150;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";110;100;44150;45730;1680;2;2;3;DOGAL;False;0;0;False;EpicWin;Normal;0;"S1x8=30TL | S2x8=40TL"
"0. Normal Oyun";111;100;45730;45630;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";112;100;45630;45530;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";113;100;45530;45480;50;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S1x8=30TL"
"0. Normal Oyun";114;100;45480;45420;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";115;100;45420;45460;140;2;2;0;-;False;0;0;False;Normal;Normal;1;"S5x9=80TL | S5x8=60TL"
"0. Normal Oyun";116;100;45460;45360;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";117;100;45360;45260;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";118;100;45260;45190;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";119;100;45190;45090;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";120;100;45090;44990;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";121;100;44990;45880;990;1;1;2;DOGAL;False;0;0;False;MegaWin;Normal;1;"S1x9=30TL"
"0. Normal Oyun";122;100;45880;54520;8740;4;4;8;DOGAL;False;0;0;False;EpicWin;Normal;0;"S4x8=60TL | S0x16=60TL | S5x10=200TL | S4x10=60TL"
"0. Normal Oyun";123;100;54520;54420;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";124;100;54420;54360;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";125;100;54360;54260;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";126;100;54260;54160;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";127;100;54160;54060;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";128;100;54060;53960;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";129;100;53960;53860;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";130;100;53860;53910;150;1;1;0;-;False;0;0;False;Normal;Normal;0;"S7x8=150TL"
"0. Normal Oyun";131;100;53910;53810;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";132;100;53810;53820;110;2;2;0;-;False;0;0;False;Normal;Normal;0;"S5x8=80TL | S1x9=30TL"
"0. Normal Oyun";133;100;53820;53720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";134;100;53720;53620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";135;100;53620;53520;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";136;100;53520;54300;880;2;2;8;DOGAL;False;0;0;False;MegaWin;Normal;0;"S0x8=20TL | S4x9=60TL"
"0. Normal Oyun";137;100;54300;54200;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";138;100;54200;54100;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";139;100;54100;54000;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";140;100;54000;53950;50;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S1x8=20TL"
"0. Normal Oyun";141;100;53950;53880;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";142;100;53880;53800;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";143;100;53800;53700;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";144;100;53700;53600;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";145;100;53600;53500;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";146;100;53500;53440;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";147;100;53440;53340;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";148;100;53340;53240;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";149;100;53240;53190;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";150;100;53190;53090;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";151;100;53090;52990;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";152;100;52990;52890;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";153;100;52890;52790;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";154;100;52790;52720;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x9=30TL"
"0. Normal Oyun";155;100;52720;52620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";156;100;52620;52610;90;3;3;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S2x8=40TL | S2x8=30TL"
"0. Normal Oyun";157;100;52610;52510;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";158;100;52510;52450;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x9=40TL"
"0. Normal Oyun";159;100;52450;52370;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";160;100;52370;52270;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";161;100;52270;52170;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";162;100;52170;52070;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";163;100;52070;51970;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";164;100;51970;51870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";165;100;51870;52370;600;2;2;2;DOGAL;False;0;0;False;MegaWin;Normal;0;"S1x8=30TL | S0x8=20TL"
"0. Normal Oyun";166;100;52370;52270;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";167;100;52270;52170;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";168;100;52170;52070;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";169;100;52070;51970;0;0;0;0;-;False;0;0;False;Normal;Normal;1;"-"
"0. Normal Oyun";170;100;51970;51870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";171;100;51870;51770;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";172;100;51770;51670;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";173;100;51670;54170;2600;3;3;8;DOGAL;False;0;0;False;EpicWin;Normal;1;"S1x8=30TL | S1x8=20TL | S3x8=50TL"
"0. Normal Oyun";174;100;54170;54120;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x10=50TL"
"0. Normal Oyun";175;100;54120;54070;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";176;100;54070;53970;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";177;100;53970;53870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";178;100;53870;53770;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";179;100;53770;53670;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";180;100;53670;53570;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";181;100;53570;53470;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";182;100;53470;55850;2480;1;1;2;DOGAL;False;0;0;False;EpicWin;Normal;0;"S5x8=80TL"
"0. Normal Oyun";183;100;55850;70150;14400;1;1;10;DOGAL;False;0;0;False;EpicWin;Normal;0;"S6x10=300TL"
"0. Normal Oyun";184;100;70150;70110;60;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x9=40TL | S0x8=20TL"
"0. Normal Oyun";185;100;70110;70010;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";186;100;70010;69910;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";187;100;69910;69810;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";188;100;69810;69710;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";189;100;69710;69610;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";190;100;69610;69510;0;0;0;0;-;False;0;0;False;Normal;Normal;1;"-"
"0. Normal Oyun";191;100;69510;69410;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";192;100;69410;69310;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";193;100;69310;69450;240;2;2;3;DOGAL;False;0;0;False;BigWin;Normal;0;"S1x8=30TL | S3x9=50TL"
"0. Normal Oyun";194;100;69450;69350;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";195;100;69350;69250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";196;100;69250;69150;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";197;100;69150;69160;110;1;1;0;-;False;0;0;False;Normal;Normal;0;"S5x17=110TL"
"0. Normal Oyun";198;100;69160;69060;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";199;100;69060;68960;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";200;100;68960;68860;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";201;100;68860;68760;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";202;100;68760;68660;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";203;100;68660;69710;1150;1;1;8;DOGAL;False;0;0;False;MegaWin;Normal;0;"S3x8=50TL"
"0. Normal Oyun";204;100;69710;69660;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";205;100;69660;69560;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";206;100;69560;69460;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";207;100;69460;69990;630;1;1;10;DOGAL;False;0;0;False;MegaWin;Normal;1;"S1x9=30TL"
"0. Normal Oyun";208;100;69990;70120;230;0;0;0;-;True;230;0;False;BigWin;Bonus;0;"-"
"0. Normal Oyun";209;100;70120;70020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";210;100;70020;69920;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";211;100;69920;69820;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";212;100;69820;69720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";213;100;69720;69620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";214;100;69620;69600;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x10=80TL"
"0. Normal Oyun";215;100;69600;69500;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";216;100;69500;69400;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";217;100;69400;69300;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";218;100;69300;69200;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";219;100;69200;69100;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";220;100;69100;69000;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";221;100;69000;70000;1100;3;3;2;DOGAL;False;0;0;False;MegaWin;Normal;0;"S1x8=30TL | S7x9=150TL | S2x8=40TL"
"0. Normal Oyun";222;100;70000;69900;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";223;100;69900;69800;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";224;100;69800;69700;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";225;100;69700;69600;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";226;100;69600;69500;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";227;100;69500;69400;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";228;100;69400;69300;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";229;100;69300;69200;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";230;100;69200;69100;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";231;100;69100;69000;0;0;0;0;-;False;0;0;False;Normal;Normal;1;"-"
"0. Normal Oyun";232;100;69000;68920;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";233;100;68920;68820;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";234;100;68820;68720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";235;100;68720;68620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";236;100;68620;68600;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S5x8=80TL"
"0. Normal Oyun";237;100;68600;68500;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";238;100;68500;68400;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";239;100;68400;68300;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";240;100;68300;70060;1860;1;1;8;DOGAL;False;0;0;False;EpicWin;Normal;0;"S4x8=60TL"
"0. Normal Oyun";241;100;70060;71160;1200;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;0;"S2x8=40TL"
"0. Normal Oyun";242;100;71160;71140;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S5x8=80TL"
